uniqueID,drugName,condition,review,rating,date,usefulCount
47965,Naproxen / sumatriptan,Migraine,"""The best migraine medicine I&#039;ve ever used. I&#039;ve less bounceback headaches. A warning though. When they say be careful and not to mix with SSRI&#039;s, antidepressents, listen. Or another type of migraine medicine like Frova. My doctor tried me on Frova and I also had this. This worked better and I took one within 12 hours of taking Frova because I had a bounceback headache and ended up in ER with serotonin syndrome. Couldn&#039;t talk, walk, could think what I wanted to do but it was like my brain was disconected. And the doctor didn&#039;t know anything and thought it was stress and gave me an SSRI to &quot;calm me&quot; and within 12hrs, I had another attack and got worse. Took a week to get over, not medicines fault, just do not need to mix with SSRI&#039;s. And it tells you so.""",10,25-Jan-10,2
209801,Aspirin / butalbital / caffeine / codeine,Headache,"""I haven&#039;t found anything that works on my migraine as well as Fiorinal with Codeine but constipation is a problem with too many doses, but still doesn&#039;t compare to migraine pain just take sparingly.""",9,21-Nov-09,34
19172,Pregabalin,Neuropathic Pain,"""Living with polyneuropathy, Fibromyalgia, spinal stenosis and lots of arthritis is difficult. I started on 200 mg twice a day then increased to 300 mg three times a day. I developed a problem with my kidneys, not from Lyrica, and had to decrease the dose to 300 mg twice a day. I have to say that I get little pain relief from this med but do get a feeling of well-being, or contentment. So, I call it my little happy pill. When I miss a dose, I notice I&#039;m a bit depressed. It&#039;s not an antidepressant but it works that way for me. Thank you""",8,17-Mar-17,23
87738,Naproxen,Muscle Pain,"""I have been prescribed this medicine twice now and both times is hasn&#039;t helped.""",1,29-Jun-09,9
57825,Acetaminophen / hydrocodone,Back Pain,"""I have extensive long-term back damage I will suffer from for the rest of my life. I have been prescribed Norco now for over 2 years and takes my pain level from a 10 to a 7. My body has not yet become immune to the benefits Norco, it offers to relieve my pain even after 2 years. This medicine, combined with aqua therapy, and psychological therapy has made a HUGE improvement to my life.""",7,10-Aug-12,26
230332,Meloxicam,Osteoarthritis,"""Been on this 15mg in the morning, once a day. It helps my knees from swelling, tried others NSAIDs, but came back to meloxicam 15mg. Some people can get twice a day at 7.5mg.""",9,11-Oct-13,132
164590,Diclofenac,Back Pain,"""I have taken this medicine on and off for the past few years and it has done wonders!  My doctor tried a number of medications for years of back pain and nothing worked. Diclofenac worked immediately.  At times I go off of it for a few months, but when pain comes back, it works immediately.  Fortunately no side effects.""",10,5-Aug-10,24
57972,Acetaminophen / hydrocodone,Back Pain,"""Great pain relief but gave me stomach pain and nausea.""",8,25-Jul-11,4
177351,Duloxetine,Chronic Pain,"""I was prescribed Cymbalta 20mg @1/day, first thing in the morning for severe sciatic pain.  After about 3 days I experienced considerable relief in my pain and stays away until around 8-8:30 PM.  What I don&#039;t like is the constant sweating. I can be sitting still and start to sweat. It&#039;s all facial sweating and it can last for hours. I spoke with my doctor about it and she prescribed Wellbutrin to be taken with the Cymbalta. I tried it for a few days and that gave me diarrhea so I opted to deal with the sweats. Other side effect is muscle or involuntary jerking. Especially when I&#039;m lying still in bed. I just wish big pharma could invent a pill that doesn&#039;t have so many side effects and just do what it&#039;s designed to do.""",8,12-Jan-17,51
205247,Acetaminophen / aspirin / caffeine,Migraine,"""Does not work fast enough one hour layer still in pain!!!!?""",1,3-Jan-16,0
96593,Neurontin,Migraine,"""I have been on Neurontin for about a year now.  I started with 300 mg. a day and now take 400 mg a day.  This medicine has given me my life back.  I was having 4-6 headaches a month, each lasting 1-4 days.  I was taking Zomig 4-6 times a month along with Excedrin Migraine and Fiorinal.  Now I only get 1-2 headaches a month and they are very mild.  I can usually get rid of them with one dose of Excedrin Migraine or Fiorinal.  Side effects are weight gain and some slight brain &quot;fuzziness&quot; but nothing serious. I had previously tried a beta blocker and an antidepressant and the side effects were horrible, plus I still had the headaches.  I am very happy with Neurontin.""",9,16-Mar-11,41
189086,Oxycodone,Chronic Pain,"""I have been on oxycodone on and off for 5 years since my massive blood clot diagnosis in 2012, the only pill that works... the issue is I relocated to MD. to extended family after hurricane sandy hit and destroyed me in NY, I am treated like a drug addicted, drug dealing, drug abusing low life to the highest power but none of these terms pertain to me, before my diagnosis I was in the mainstream of society working over 30 years, now I&#039;m on disability, my future funds are gone due to medical bills and am on Medicare and Medicaid, my pain is real, I&#039;ve never been addicted to anything in my life and I monitor my medication closely because I am aware of the fact that I need pain medication longterm, lifelong or permanent as per my prognosis.""",8,20-Aug-17,17
41005,Acetaminophen / oxycodone,Chronic Pain,"""Began taking this after crushing my foot in a rollover car accident. My injury is long term, requiring multiple surgeries and lots of metal to put me back together again. This injury has been painful day and night, non-stop for months-I nearly reached a breaking point when my foot became infected. The pain was unbearable. This happened right around the time Xartemis came out. My doctor switched me from regular Percocet to Xartemis and I finally got relief! Plus only taking 4 pills a day simplified things a lot. I was skeptical but I am very pleased with it overall. As with any opiate I&#039;m concerned for the long term but my circumstances require it right now.""",8,2-Oct-14,30
177871,Duloxetine,Chronic Pain,"""I have been on Cymbalta 60mg for chronic abdominal pain for 3 years. It has been a life saver for me and dropped my narcotic use (hydrocodone) down to a 30 day prescription lasting me a year.  I did notice earlier this year more pain and with that more of the narcotic need and depression.  My Dr. raised me up to 90mg (one 60mg and a 30mg) and I haven&#039;t had need of the hydrocodone for 3 months.  I&#039;m very satisfied.""",10,2-Jul-13,104
94413,Acetaminophen / tramadol,Rheumatoid Arthritis,"""I had a rheumatoid arthritis flare-up and hadn&#039;t experienced relief in weeks.  I took Aleve which normally works, Mobic which worked a bit, Naproxen which didn&#039;t work at all, and then Ultracet which worked wonders.  I finally experienced incredible joint relief and slept through the night.""",9,3-Sep-11,66
180316,Diclofenac,Osteoarthritis,"""The first time my doctor suggested Voltaren cream. I have osteo in both knees, right ankle and my spine. After several tubes and no reduction of pain or swelling my doctor suggested Pennsaid . The difference was like day and night. Not only did it reduce the pain but the swelling in my ankle was also reduced. When I investigated both products I was shocked to find that only Pennsaid contains a delivery agent DMSO that Voltaren does not . So it seems the DMSO delivers directly into the joint while the Voltaren only stays on the skin. Bottom line I will never spend my money on anything else going forward ....Pennsaid works for me.""",10,2-Mar-16,37
71860,Tramadol,Back Pain,"""Pain is dulled within 1st 15-20 min.  A substantial amount of relaxation for several hours.  Helped much more than OTC chemicals.  I optained as sample packets from Doc.  I&#039;m very active and pysical for 55yrs young and used tramsdol  for 4 days.""",9,20-Feb-16,29
220959,Diclofenac / misoprostol,Osteoarthritis,"""I have been in pain for years and have been on Cymbalta, gabapentin and Tylenol 3 for 2 and a half years. I suffer from arthritis and herniated discs, degenerative disc disease.  Yesterday my doctor put me on Arthrotec 50mg. It made me sick to my stomach but my pain was mostly gone.  I could actually put on a pair of pants and socks without my hips and back hurting.  I&#039;m 34 and hope to live a long life and being in pain everyday was making me depressed.  I think there is hope.  So far so good with Arthrotec.""",7,24-Aug-12,71
2855,Acetaminophen / pamabrom,Back Pain,"""I found this while looking for Acetaminophen to add to my prescription pain relief and the a comparable price so I gave it a try.  The sciatica that was keeping me awake at night was virtually gone within 30 minutes.  It&#039;s a pain reliever that I would recommend to anyone with low back/sciatic pain.  I don&#039;t know why it works better than Acetaminophen alone, but it&#039;s well worth the price!""",10,13-Feb-17,13
